respondent_id,task_id,alternative_id,chosen,library_size,original_content,ad_experience,simultaneous_streams,video_quality,price
S122,7,A,1,Large,Extensive,With_Ads,1,HD,9.99
S122,7,B,0,Medium,Extensive,With_Ads,4,HD,19.99
S122,7,C,0,Large,Extensive,Ad_Free,4,HD,14.99
S122,7,None,0,,,,,,
S122,8,A,0,Large,None,With_Ads,1,4K,19.99
S122,8,B,0,Large,Extensive,With_Ads,2,HD,14.99
S122,8,C,1,Large,Extensive,With_Ads,4,4K,9.99
S122,8,None,0,,,,,,
S122,9,A,1,Medium,Moderate,Ad_Free,2,HD,19.99
S122,9,B,0,Medium,None,Ad_Free,2,4K,19.99
S122,9,C,0,Medium,Extensive,Ad_Free,2,HD,19.99
S122,9,None,0,,,,,,
S122,10,A,0,Medium,None,With_Ads,1,4K,14.99
S122,10,B,0,Large,Moderate,With_Ads,2,HD,19.99
S122,10,C,1,Small,Moderate,Ad_Free,2,4K,9.99
S122,10,None,0,,,,,,
S123,1,A,0,Small,Extensive,Ad_Free,2,4K,14.99
S123,1,B,0,Large,Extensive,With_Ads,2,4K,19.99
S123,1,C,1,Small,Extensive,Ad_Free,1,HD,5.99
S123,1,None,0,,,,,,
S123,1,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S123,2,A,1,Medium,Extensive,With_Ads,2,4K,5.99
S123,2,B,0,Large,None,Ad_Free,1,HD,19.99
S123,2,C,0,Large,Extensive,Ad_Free,2,4K,9.99
S123,2,None,0,,,,,,
S123,3,A,0,Medium,Moderate,With_Ads,4,4K,19.99
S123,3,B,0,Small,None,Ad_Free,4,HD,14.99
S123,3,C,1,Large,Moderate,Ad_Free,2,4K,9.99
S123,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S123,4,A,0,Large,Moderate,With_Ads,1,HD,5.99
S123,4,B,1,Large,Extensive,Ad_Free,1,4K,9.99
S123,4,C,0,Small,Moderate,Ad_Free,2,HD,19.99
S123,5,A,0,Small,Extensive,With_Ads,4,HD,9.99
S123,5,B,0,Large,Extensive,Ad_Free,2,HD,9.99
S123,5,C,1,Large,Moderate,Ad_Free,1,HD,19.99
S123,5,None,0,,,,,,
S123,6,A,1,Small,Extensive,Ad_Free,4,4K,14.99
S123,6,B,0,Small,Extensive,Ad_Free,2,HD,14.99
S123,6,C,0,Medium,Moderate,Ad_Free,1,4K,9.99
S123,7,A,0,Small,Moderate,With_Ads,2,HD,9.99
S123,7,B,0,Small,Extensive,With_Ads,1,HD,5.99
S123,7,C,1,Large,Extensive,With_Ads,4,4K,5.99
S123,7,None,0,,,,,,
S123,8,A,0,Large,None,Ad_Free,2,4K,14.99
S123,8,B,1,Small,None,With_Ads,1,HD,9.99
S123,8,C,0,Small,None,With_Ads,2,HD,9.99
S123,8,None,0,,,,,,
S123,9,A,1,Large,None,With_Ads,4,HD,9.99
S123,9,B,0,Small,Moderate,With_Ads,1,4K,14.99
S123,9,C,0,Small,Moderate,With_Ads,2,HD,9.99
S123,9,None,0,,,,,,
S123,10,A,1,Large,None,Ad_Free,4,4K,9.99
S123,10,B,0,Large,None,With_Ads,4,HD,9.99
S123,10,C,0,Small,Extensive,Ad_Free,2,4K,5.99
S123,10,None,0,,,,,,
S124,1,A,1,Medium,Moderate,Ad_Free,2,HD,9.99
S124,1,B,0,Medium,None,With_Ads,2,4K,14.99
S124,1,C,0,Medium,None,With_Ads,4,4K,19.99
S124,1,None,0,,,,,,
S124,1,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S124,2,A,1,Large,Moderate,With_Ads,4,HD,19.99
S124,2,B,0,Medium,None,With_Ads,4,HD,5.99
S124,2,C,0,Medium,Extensive,With_Ads,4,HD,5.99
S124,2,None,0,,,,,,
S124,3,A,1,Small,Moderate,Ad_Free,2,4K,14.99
S124,3,B,0,Large,Extensive,Ad_Free,2,HD,14.99
S124,3,C,0,Medium,None,With_Ads,1,4K,9.99
S124,3,None,0,,,,,,
S124,4,A,1,Large,None,With_Ads,1,4K,5.99
S124,4,B,0,Medium,Moderate,Ad_Free,4,4K,19.99
S124,4,C,0,Small,Extensive,With_Ads,2,HD,9.99
S124,4,None,0,,,,,,
S124,5,A,1,Medium,Extensive,Ad_Free,1,4K,5.99
S124,5,B,0,Large,Extensive,Ad_Free,1,HD,14.99
S124,5,C,0,Large,None,Ad_Free,2,4K,5.99
S124,6,A,0,Medium,None,With_Ads,1,4K,5.99
S124,6,B,0,Small,None,Ad_Free,2,4K,14.99
S124,6,C,1,Large,Moderate,Ad_Free,2,4K,19.99
S124,6,None,0,,,,,,
S124,6,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S124,7,A,1,Medium,Extensive,Ad_Free,2,4K,5.99
S124,7,B,0,Large,Moderate,With_Ads,4,4K,19.99
S124,7,C,0,Large,Moderate,With_Ads,1,HD,9.99
S124,8,A,0,Large,None,With_Ads,4,HD,5.99
S124,8,B,0,Large,None,With_Ads,2,HD,19.99
S124,8,C,1,Small,Moderate,Ad_Free,4,HD,9.99
S124,8,None,0,,,,,,
S124,8,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S124,9,A,0,Large,None,With_Ads,2,4K,9.99
S124,9,B,0,Small,None,Ad_Free,4,HD,5.99
S124,9,C,1,Small,Extensive,Ad_Free,4,HD,14.99
S124,9,None,0,,,,,,
S124,10,A,0,Large,Extensive,With_Ads,4,4K,14.99
S124,10,B,1,Large,Extensive,Ad_Free,1,HD,9.99
S124,10,C,0,Large,Extensive,With_Ads,2,HD,9.99
S124,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S125,1,A,0,Medium,Extensive,Ad_Free,4,4K,14.99
S125,1,B,1,Medium,Moderate,With_Ads,1,4K,5.99
S125,1,C,0,Small,None,Ad_Free,2,HD,19.99
S125,1,None,0,,,,,,
S125,1,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S125,2,A,0,Medium,None,With_Ads,4,HD,5.99
S125,2,B,1,Large,Moderate,With_Ads,2,4K,9.99
S125,2,C,0,Small,None,With_Ads,1,4K,9.99
S125,2,None,0,,,,,,
S125,3,A,0,Medium,None,With_Ads,4,4K,9.99
S125,3,B,1,Medium,Extensive,With_Ads,1,HD,5.99
S125,3,C,0,Large,Moderate,With_Ads,2,HD,19.99
S125,3,None,0,,,,,,
S125,4,A,1,Large,None,Ad_Free,2,4K,14.99
S125,4,B,0,Large,Moderate,With_Ads,2,4K,19.99
S125,4,C,0,Small,Extensive,Ad_Free,2,HD,14.99
S125,4,None,0,,,,,,
S125,5,A,0,Medium,Extensive,Ad_Free,4,4K,14.99
S125,5,B,0,Small,Extensive,Ad_Free,4,HD,14.99
S125,5,C,1,Large,Extensive,Ad_Free,4,4K,5.99
S125,5,None,0,,,,,,
S125,6,A,0,Medium,None,With_Ads,4,HD,19.99
S125,6,B,1,Medium,None,Ad_Free,1,4K,9.99
S125,6,C,0,Large,None,With_Ads,1,HD,5.99
S125,6,None,0,,,,,,
S125,7,A,0,Medium,Extensive,With_Ads,1,HD,19.99
S125,7,B,1,Small,Moderate,Ad_Free,1,4K,5.99
S125,7,C,0,Small,None,With_Ads,2,HD,5.99
S125,7,None,0,,,,,,
S125,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S125,8,A,0,Small,Moderate,Ad_Free,4,4K,14.99
S125,8,B,0,Medium,Extensive,Ad_Free,4,4K,14.99
S125,8,C,1,Medium,None,Ad_Free,4,4K,9.99
S125,8,None,0,,,,,,
S125,9,A,0,Large,Extensive,Ad_Free,1,4K,14.99
S125,9,B,0,Small,Moderate,Ad_Free,4,4K,19.99
S125,9,C,1,Large,Extensive,Ad_Free,1,HD,19.99
S125,9,None,0,,,,,,
S125,10,A,0,Large,Extensive,With_Ads,1,4K,19.99
S125,10,B,0,Small,Extensive,With_Ads,2,HD,5.99
S125,10,C,1,Large,Moderate,Ad_Free,4,HD,5.99
S125,10,None,0,,,,,,
S126,1,A,0,Small,Extensive,With_Ads,1,4K,19.99
S126,1,B,0,Small,Extensive,Ad_Free,2,HD,19.99
S126,1,C,1,Large,None,With_Ads,4,4K,5.99
S126,1,None,0,,,,,,
S126,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S126,2,A,0,Medium,Extensive,With_Ads,1,HD,14.99
S126,2,B,1,Small,None,With_Ads,4,HD,9.99
S126,2,C,0,Large,Extensive,With_Ads,1,4K,19.99
S126,3,A,1,Medium,Moderate,Ad_Free,4,HD,5.99
S126,3,B,0,Small,None,Ad_Free,1,4K,5.99
S126,3,C,0,Large,Extensive,With_Ads,2,4K,5.99
S126,3,None,0,,,,,,
S126,4,A,0,Large,Extensive,Ad_Free,4,HD,14.99
S126,4,B,1,Large,Extensive,With_Ads,4,4K,19.99
S126,4,C,0,Large,Extensive,With_Ads,4,4K,14.99
S126,4,None,0,,,,,,
S126,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S126,5,A,0,Large,Extensive,Ad_Free,2,HD,14.99
S126,5,B,0,Small,Extensive,Ad_Free,1,4K,19.99
S126,5,C,1,Large,Moderate,Ad_Free,4,HD,14.99
S126,5,None,0,,,,,,
S126,6,A,0,Small,Moderate,Ad_Free,1,4K,19.99
S126,6,B,0,Small,None,Ad_Free,2,4K,5.99
S126,6,C,1,Small,None,Ad_Free,4,HD,5.99
S126,6,None,0,,,,,,
S126,7,A,0,Small,Moderate,With_Ads,2,4K,14.99
S126,7,B,1,Large,Extensive,Ad_Free,2,HD,9.99
S126,7,C,0,Large,None,Ad_Free,4,4K,9.99
S126,7,None,0,,,,,,
S126,8,A,0,Medium,Moderate,With_Ads,1,4K,19.99
S126,8,B,1,Large,Moderate,With_Ads,4,HD,19.99
S126,8,C,0,Medium,None,Ad_Free,1,HD,19.99
S126,8,None,0,,,,,,
S126,9,A,0,Medium,Extensive,Ad_Free,1,HD,19.99
S126,9,B,0,Small,Moderate,With_Ads,1,HD,19.99
S126,9,C,1,Medium,Moderate,With_Ads,1,4K,5.99
S126,9,None,0,,,,,,
S126,10,A,0,Medium,Moderate,Ad_Free,1,HD,5.99
S126,10,B,0,Large,Moderate,Ad_Free,2,HD,14.99
S126,10,C,1,Large,Extensive,Ad_Free,4,4K,5.99
S127,1,A,1,Large,Extensive,With_Ads,2,4K,19.99
S127,1,B,0,Small,Moderate,With_Ads,4,4K,9.99
S127,1,C,0,Medium,Extensive,With_Ads,2,4K,9.99
S127,1,None,0,,,,,,
S127,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S127,2,A,0,Small,Extensive,Ad_Free,2,4K,9.99
S127,2,B,1,Large,None,Ad_Free,2,4K,5.99
S127,2,C,0,Small,Moderate,Ad_Free,1,4K,14.99
S127,3,A,1,Medium,None,Ad_Free,4,4K,5.99
S127,3,B,0,Medium,Extensive,Ad_Free,4,HD,19.99
S127,3,C,0,Medium,None,With_Ads,4,4K,14.99
S127,3,None,0,,,,,,
S127,4,A,0,Small,None,With_Ads,2,4K,14.99
S127,4,B,1,Medium,Moderate,Ad_Free,2,4K,19.99
S127,4,C,0,Small,Moderate,With_Ads,4,4K,14.99
S127,4,None,0,,,,,,
S127,5,A,0,Small,Moderate,Ad_Free,2,4K,9.99
S127,5,B,0,Small,Moderate,Ad_Free,2,HD,5.99
S127,5,C,1,Large,Moderate,Ad_Free,2,HD,19.99
S127,5,None,0,,,,,,
S127,6,A,0,Large,Moderate,Ad_Free,1,4K,19.99
S127,6,B,1,Large,Extensive,With_Ads,4,HD,14.99
S127,6,C,0,Small,Moderate,With_Ads,1,HD,14.99
S127,6,None,0,,,,,,
S127,6,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S127,7,A,1,Medium,Extensive,Ad_Free,4,4K,5.99
S127,7,B,0,Medium,Extensive,Ad_Free,4,4K,9.99
S127,7,C,0,Small,None,Ad_Free,2,4K,9.99
S127,7,None,0,,,,,,
S127,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S127,8,A,0,Small,Extensive,With_Ads,2,HD,9.99
S127,8,B,0,Medium,Moderate,Ad_Free,4,HD,9.99
S127,8,C,1,Large,None,Ad_Free,2,4K,14.99
S127,8,None,0,,,,,,
S127,9,A,1,Medium,Extensive,With_Ads,1,HD,5.99
S127,9,B,0,Small,Extensive,With_Ads,1,HD,5.99
S127,9,C,0,Small,None,Ad_Free,2,4K,5.99
S127,9,None,0,,,,,,
S127,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S127,10,A,0,Medium,Moderate,With_Ads,2,HD,19.99
S127,10,B,0,Large,Moderate,Ad_Free,2,HD,9.99
S127,10,C,1,Large,Extensive,Ad_Free,1,4K,5.99
S127,10,None,0,,,,,,
S127,10,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S128,1,A,0,Small,Extensive,With_Ads,1,HD,19.99
S128,1,B,0,Large,None,With_Ads,2,4K,14.99
S128,1,C,1,Medium,Moderate,With_Ads,4,HD,14.99
S128,2,A,0,Medium,Extensive,With_Ads,2,4K,5.99
S128,2,B,0,Medium,Extensive,With_Ads,1,HD,9.99
S128,2,C,1,Small,None,Ad_Free,4,HD,14.99
S128,2,None,0,,,,,,
S128,3,A,1,Small,Moderate,Ad_Free,1,HD,9.99
S128,3,B,0,Medium,Moderate,With_Ads,2,HD,19.99
S128,3,C,0,Medium,Extensive,Ad_Free,4,4K,9.99
S128,3,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S128,4,A,0,Large,None,With_Ads,2,4K,5.99
S128,4,B,1,Small,Extensive,Ad_Free,4,4K,9.99
S128,4,C,0,Medium,Moderate,Ad_Free,4,HD,5.99
S128,4,None,0,,,,,,
S128,5,A,1,Large,Extensive,With_Ads,2,4K,9.99
S128,5,B,0,Medium,None,Ad_Free,4,4K,9.99
S128,5,C,0,Small,None,Ad_Free,2,4K,19.99
S128,5,None,0,,,,,,
S128,6,A,0,Large,Moderate,Ad_Free,2,HD,14.99
S128,6,B,0,Medium,None,With_Ads,1,HD,5.99
S128,6,C,1,Large,None,Ad_Free,1,4K,5.99
S128,6,None,0,,,,,,
S128,7,A,0,Medium,None,Ad_Free,1,HD,9.99
S128,7,B,0,Small,None,With_Ads,2,4K,19.99
S128,7,C,1,Large,Moderate,Ad_Free,1,HD,5.99
S128,8,A,0,Large,Moderate,Ad_Free,2,HD,14.99
S128,8,B,1,Large,Moderate,Ad_Free,4,4K,9.99
S128,8,C,0,Small,None,With_Ads,4,4K,14.99
S128,8,None,0,,,,,,
S128,8,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S128,9,A,1,Small,Moderate,Ad_Free,2,HD,9.99
S128,9,B,0,Large,None,Ad_Free,4,HD,19.99
S128,9,C,0,Small,Moderate,Ad_Free,4,4K,9.99
S128,9,None,0,,,,,,
S128,10,A,1,Large,Extensive,With_Ads,4,4K,5.99
S128,10,B,0,Medium,Moderate,With_Ads,1,4K,19.99
S128,10,C,0,Medium,None,With_Ads,2,HD,5.99
S128,10,None,0,,,,,,
S129,1,A,0,Medium,None,With_Ads,1,HD,5.99
S129,1,B,0,Medium,Moderate,Ad_Free,2,4K,14.99
S129,1,C,0,Small,None,With_Ads,4,4K,14.99
S129,1,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S129,2,A,0,Large,None,With_Ads,1,4K,5.99
S129,2,B,0,Small,None,With_Ads,2,4K,9.99
S129,2,C,0,Small,None,Ad_Free,1,HD,9.99
S129,2,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S129,3,A,0,Large,None,With_Ads,4,4K,19.99
S129,3,B,1,Large,Moderate,Ad_Free,2,4K,14.99
S129,3,C,0,Small,None,Ad_Free,1,4K,19.99
S129,3,None,0,,,,,,
S129,4,A,1,Medium,Moderate,Ad_Free,2,4K,9.99
S129,4,B,0,Large,None,Ad_Free,2,4K,5.99
S129,4,C,0,Small,Extensive,With_Ads,1,4K,9.99
S129,4,None,0,,,,,,
S129,5,A,1,Medium,Extensive,Ad_Free,1,HD,9.99
S129,5,B,0,Small,Moderate,Ad_Free,1,4K,9.99
S129,5,C,0,Small,Extensive,With_Ads,2,4K,5.99
S129,5,None,0,,,,,,
S129,5,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S129,6,A,0,Large,Extensive,With_Ads,4,4K,19.99
S129,6,B,0,Medium,Moderate,With_Ads,1,HD,14.99
S129,6,C,1,Small,Moderate,With_Ads,4,4K,9.99
S129,6,None,0,,,,,,
S129,7,A,1,Small,Moderate,Ad_Free,4,4K,9.99
S129,7,B,0,Small,Extensive,Ad_Free,1,4K,19.99
S129,7,C,0,Medium,Extensive,Ad_Free,1,HD,19.99
S129,7,None,0,,,,,,
S129,8,A,0,Large,None,Ad_Free,2,4K,14.99
S129,8,B,1,Large,Moderate,With_Ads,2,4K,9.99
S129,8,C,0,Large,None,With_Ads,4,4K,14.99
S129,9,A,0,Medium,Extensive,Ad_Free,4,HD,9.99
S129,9,B,1,Medium,Extensive,Ad_Free,2,HD,5.99
S129,9,C,0,Medium,Moderate,With_Ads,2,4K,5.99
S129,9,None,0,,,,,,
S129,10,A,0,Medium,Moderate,With_Ads,1,4K,14.99
S129,10,B,1,Large,Extensive,With_Ads,4,4K,19.99
S129,10,C,0,Small,None,Ad_Free,4,HD,5.99
S129,10,None,0,,,,,,
S130,1,A,0,Small,None,Ad_Free,4,4K,19.99
S130,1,B,1,Large,None,Ad_Free,2,HD,14.99
S130,1,C,0,Small,Moderate,With_Ads,4,HD,14.99
S130,1,None,0,,,,,,
S130,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S130,2,A,0,Large,None,With_Ads,1,4K,5.99
S130,2,B,1,Small,Extensive,Ad_Free,1,HD,14.99
S130,2,C,0,Medium,Moderate,With_Ads,1,HD,9.99
S130,3,A,0,Small,Moderate,With_Ads,2,4K,14.99
S130,3,B,0,Small,None,Ad_Free,1,HD,5.99
S130,3,C,1,Large,Extensive,Ad_Free,2,HD,5.99
S130,3,None,0,,,,,,
S130,4,A,0,Medium,Extensive,Ad_Free,1,HD,19.99
S130,4,B,1,Large,None,Ad_Free,1,4K,14.99
S130,4,C,0,Medium,Moderate,With_Ads,1,HD,9.99
S130,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S130,5,A,0,Medium,None,Ad_Free,1,4K,5.99
S130,5,B,0,Small,Moderate,With_Ads,2,4K,5.99
S130,5,C,1,Medium,Moderate,Ad_Free,2,HD,19.99
S130,5,None,0,,,,,,
S130,6,A,0,Medium,None,Ad_Free,4,HD,9.99
S130,6,B,1,Small,Moderate,Ad_Free,1,4K,5.99
S130,6,C,0,Medium,None,With_Ads,2,4K,14.99
S130,6,None,0,,,,,,
S130,7,A,0,Medium,Extensive,Ad_Free,1,HD,9.99
S130,7,B,1,Small,Moderate,Ad_Free,2,HD,9.99
S130,7,C,0,Small,Extensive,With_Ads,2,4K,19.99
S130,7,None,0,,,,,,
S130,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S130,8,A,0,Large,Extensive,Ad_Free,2,4K,14.99
S130,8,B,0,Small,Extensive,With_Ads,2,4K,19.99
S130,8,C,0,Medium,Extensive,With_Ads,1,HD,9.99
S130,8,None,1,,,,,,
S130,8,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S130,9,A,0,Medium,None,Ad_Free,1,HD,14.99
S130,9,B,1,Small,Moderate,Ad_Free,4,4K,14.99
S130,9,C,0,Small,None,Ad_Free,1,4K,9.99
S130,9,None,0,,,,,,
S130,10,A,0,Medium,None,Ad_Free,4,4K,9.99
S130,10,B,1,Small,None,Ad_Free,1,4K,5.99
S130,10,C,0,Small,None,Ad_Free,2,4K,19.99
S130,10,None,0,,,,,,
S130,10,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S131,1,A,1,Large,Moderate,With_Ads,4,HD,9.99
S131,1,B,0,Large,Moderate,With_Ads,1,HD,9.99
S131,1,C,0,Large,Extensive,Ad_Free,4,HD,14.99
S131,1,None,0,,,,,,
S131,2,A,1,Small,Moderate,With_Ads,1,HD,5.99
S131,2,B,0,Medium,Extensive,Ad_Free,1,HD,19.99
S131,2,C,0,Medium,Moderate,Ad_Free,4,HD,19.99
S131,3,A,0,Large,Extensive,Ad_Free,4,HD,19.99
S131,3,B,1,Large,Extensive,Ad_Free,4,HD,9.99
S131,3,C,0,Large,Extensive,Ad_Free,2,4K,14.99
S131,3,None,0,,,,,,
S131,3,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S131,4,A,0,Medium,Moderate,With_Ads,2,4K,14.99
S131,4,B,1,Small,Extensive,With_Ads,1,4K,5.99
S131,4,C,0,Medium,Moderate,Ad_Free,1,HD,14.99
S131,4,None,0,,,,,,
S131,5,A,0,Small,Extensive,With_Ads,1,4K,14.99
S131,5,B,1,Large,None,Ad_Free,4,HD,14.99
S131,5,C,0,Large,Moderate,Ad_Free,1,4K,14.99
S131,5,None,0,,,,,,
S131,5,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S131,6,A,0,Small,Moderate,Ad_Free,4,4K,19.99
S131,6,B,0,Medium,Moderate,With_Ads,1,4K,19.99
S131,6,C,1,Large,Extensive,Ad_Free,4,HD,19.99
S131,6,None,0,,,,,,
S131,6,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S131,7,A,0,Small,Extensive,With_Ads,2,4K,19.99
S131,7,B,1,Small,Extensive,With_Ads,1,4K,14.99
S131,7,C,0,Medium,Moderate,With_Ads,2,HD,9.99
S131,7,None,0,,,,,,
S131,8,A,0,Small,Extensive,Ad_Free,2,4K,5.99
S131,8,B,1,Medium,Extensive,Ad_Free,2,4K,14.99
S131,8,C,0,Large,Moderate,With_Ads,1,4K,9.99
S131,8,None,0,,,,,,
S131,9,A,0,Medium,None,Ad_Free,2,4K,19.99
S131,9,B,1,Large,Extensive,With_Ads,4,HD,14.99
S131,9,C,0,Large,None,With_Ads,2,HD,19.99
S131,10,A,1,Large,Extensive,With_Ads,4,HD,9.99
S131,10,B,0,Small,Extensive,With_Ads,4,4K,19.99
S131,10,C,0,Medium,Extensive,Ad_Free,2,4K,19.99
S132,1,A,0,Small,Extensive,With_Ads,2,HD,19.99
S132,1,B,0,Medium,None,Ad_Free,2,HD,5.99
S132,1,C,1,Large,Extensive,Ad_Free,4,4K,5.99
S132,2,A,0,Medium,None,Ad_Free,1,4K,9.99
S132,2,B,0,Small,Moderate,Ad_Free,1,4K,14.99
S132,2,C,1,Small,None,With_Ads,4,4K,9.99
S132,2,None,0,,,,,,
S132,2,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S132,3,A,0,Small,Extensive,With_Ads,2,4K,14.99
S132,3,B,0,Small,None,With_Ads,1,HD,14.99
S132,3,C,1,Large,Extensive,With_Ads,2,4K,5.99
S132,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S132,4,A,1,Large,Extensive,Ad_Free,2,4K,9.99
S132,4,B,0,Medium,None,With_Ads,4,4K,5.99
S132,4,C,0,Large,None,With_Ads,4,4K,19.99
S132,4,None,0,,,,,,
S132,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S132,5,A,1,Large,Extensive,Ad_Free,4,4K,5.99
S132,5,B,0,Small,Moderate,Ad_Free,4,HD,19.99
S132,5,C,0,Medium,None,With_Ads,1,4K,14.99
S132,6,A,0,Medium,Moderate,With_Ads,4,4K,14.99
S132,6,B,1,Large,Extensive,Ad_Free,1,HD,5.99
S132,6,C,0,Small,None,Ad_Free,4,4K,5.99
S132,6,None,0,,,,,,
S132,7,A,1,Small,Moderate,With_Ads,4,4K,9.99
S132,7,B,0,Medium,None,With_Ads,2,HD,19.99
S132,7,C,0,Medium,Extensive,With_Ads,2,HD,5.99
S132,7,None,0,,,,,,
S132,8,A,0,Large,Extensive,Ad_Free,1,4K,19.99
S132,8,B,0,Small,Moderate,With_Ads,4,4K,19.99
S132,8,C,1,Large,Moderate,Ad_Free,4,4K,5.99
S132,8,None,0,,,,,,
S132,8,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S132,9,A,0,Medium,Moderate,With_Ads,2,4K,14.99
S132,9,B,1,Large,None,Ad_Free,2,HD,5.99
S132,9,C,0,Medium,Moderate,Ad_Free,4,4K,19.99
S132,10,A,0,Large,Moderate,With_Ads,4,HD,14.99
S132,10,B,0,Large,Moderate,Ad_Free,1,HD,5.99
S132,10,C,1,Small,Extensive,Ad_Free,1,HD,9.99
S132,10,None,0,,,,,,
S132,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S133,1,A,0,Large,Extensive,With_Ads,2,4K,19.99
S133,1,B,0,Small,Extensive,With_Ads,1,4K,19.99
S133,1,C,1,Medium,Moderate,Ad_Free,2,4K,19.99
S133,1,None,0,,,,,,
S133,2,A,1,Large,None,Ad_Free,1,HD,9.99
S133,2,B,0,Large,None,With_Ads,1,HD,5.99
S133,2,C,0,Medium,None,With_Ads,1,HD,19.99
S133,2,None,0,,,,,,
S133,3,A,1,Large,Extensive,With_Ads,1,4K,19.99
S133,3,B,0,Large,Extensive,With_Ads,2,HD,5.99
S133,3,C,0,Small,None,With_Ads,2,4K,9.99
S133,3,None,0,,,,,,
S133,4,A,1,Large,Extensive,Ad_Free,4,HD,5.99
S133,4,B,0,Small,Extensive,With_Ads,4,HD,9.99
S133,4,C,0,Small,None,With_Ads,1,4K,5.99
S133,4,None,0,,,,,,
S133,5,A,0,Medium,Moderate,With_Ads,4,4K,5.99
S133,5,B,1,Large,Moderate,Ad_Free,4,HD,5.99
S133,5,C,0,Small,Extensive,With_Ads,4,HD,9.99
S133,6,A,1,Medium,Extensive,Ad_Free,4,HD,9.99
S133,6,B,0,Medium,Extensive,With_Ads,1,HD,5.99
S133,6,C,0,Large,None,With_Ads,1,HD,9.99
S133,7,A,0,Large,None,Ad_Free,1,4K,5.99
S133,7,B,0,Medium,Moderate,Ad_Free,1,4K,14.99
S133,7,C,1,Medium,None,Ad_Free,4,HD,5.99
S133,7,None,0,,,,,,
S133,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S133,8,A,0,Large,None,With_Ads,1,HD,5.99
S133,8,B,1,Large,Extensive,Ad_Free,4,4K,9.99
S133,8,C,0,Large,Extensive,With_Ads,1,HD,5.99
S133,9,A,1,Large,Extensive,With_Ads,1,4K,9.99
S133,9,B,0,Small,None,With_Ads,4,4K,14.99
S133,9,C,0,Large,Moderate,With_Ads,1,HD,14.99
S133,9,None,0,,,,,,
S133,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S133,10,A,1,Medium,Moderate,Ad_Free,1,4K,9.99
S133,10,B,0,Medium,Moderate,With_Ads,2,4K,5.99
S133,10,C,0,Medium,Extensive,Ad_Free,4,4K,19.99
S133,10,None,0,,,,,,
S133,10,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S134,1,A,0,Medium,None,With_Ads,4,HD,14.99
S134,1,B,0,Small,Moderate,With_Ads,2,4K,9.99
S134,1,C,1,Small,None,Ad_Free,1,4K,14.99
S134,1,None,0,,,,,,
S134,1,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S134,2,A,0,Medium,Moderate,Ad_Free,1,4K,19.99
S134,2,B,1,Large,Extensive,Ad_Free,4,HD,19.99
S134,2,C,0,Small,Extensive,With_Ads,2,HD,19.99
S134,2,None,0,,,,,,
S134,3,A,1,Large,None,With_Ads,1,4K,5.99
S134,3,B,0,Small,Extensive,With_Ads,4,HD,14.99
S134,3,C,0,Large,Extensive,With_Ads,1,HD,19.99
S134,3,None,0,,,,,,
