respondent_id,task_id,alternative_id,chosen,course_format,weekly_hours,assessment_style
S032,1,None,0,,,
S032,2,A,0,Traditional_Lecture,5.5,CaseStudies
S032,2,B,0,Competitor_ProjectBased,3.5,Projects
S032,2,C,0,Traditional_Lecture,3.5,CaseStudies
S032,2,D,1,Competitor_HybridOnline,2.5,Exams
S032,2,None,0,,,
S032,3,A,1,Competitor_ProjectBased,2.5,Exams
S032,3,B,0,Traditional_Lecture,5.5,Mixed
S032,3,C,0,Traditional_Lecture,3.5,Mixed
S032,3,D,0,Traditional_Lecture,8.0,CaseStudies
S032,3,None,0,,,
S032,4,A,0,Competitor_HybridOnline,3.5,Projects
S032,4,B,1,Competitor_FlippedClassroom,4.5,CaseStudies
S032,4,C,0,Competitor_HybridOnline,8.0,Mixed
S032,4,D,0,Competitor_FlippedClassroom,3.5,Projects
S032,4,None,0,,,
S032,5,A,0,Competitor_HybridOnline,6.5,Projects
S032,5,B,0,Traditional_Lecture,6.5,Exams
S032,5,C,0,Traditional_Lecture,3.5,Exams
S032,5,D,0,Competitor_FlippedClassroom,2.5,Mixed
S032,5,None,1,,,
S032,6,A,1,Competitor_HybridOnline,6.5,Exams
S032,6,B,0,Competitor_ProjectBased,3.5,CaseStudies
S032,6,C,0,Competitor_FlippedClassroom,3.5,CaseStudies
S032,6,D,0,Competitor_ProjectBased,4.5,Projects
S032,6,None,0,,,
S032,7,A,0,Traditional_Lecture,5.5,CaseStudies
S032,7,B,1,Competitor_HybridOnline,2.5,Exams
S032,7,C,0,Competitor_FlippedClassroom,6.5,Mixed
S032,7,D,0,Traditional_Lecture,2.5,CaseStudies
S032,7,None,0,,,
S032,8,A,0,Competitor_FlippedClassroom,2.5,Mixed
S032,8,B,0,Traditional_Lecture,3.5,Mixed
S032,8,C,0,Competitor_ProjectBased,5.5,Mixed
S032,8,D,1,Traditional_Lecture,3.5,Mixed
S032,8,None,0,,,
S032,9,A,0,Traditional_Lecture,6.5,Projects
S032,9,B,0,Competitor_ProjectBased,5.5,Exams
S032,9,C,0,Traditional_Lecture,6.5,CaseStudies
S032,9,D,0,Competitor_ProjectBased,8.0,Exams
S032,9,None,1,,,
S032,10,A,0,Traditional_Lecture,4.5,CaseStudies
S032,10,B,0,Competitor_ProjectBased,3.5,Mixed
S032,10,C,0,Traditional_Lecture,3.5,Projects
S032,10,D,1,Competitor_ProjectBased,8.0,Exams
S032,10,None,0,,,
S032,11,A,0,Competitor_FlippedClassroom,5.5,Exams
S032,11,B,0,Traditional_Lecture,4.5,Exams
S032,11,C,0,Competitor_HybridOnline,6.5,Exams
S032,11,D,1,Competitor_HybridOnline,3.5,Mixed
S032,11,None,0,,,
S032,12,A,0,Traditional_Lecture,2.5,Exams
S032,12,B,0,Competitor_HybridOnline,6.5,Projects
S032,12,C,0,Competitor_ProjectBased,5.5,CaseStudies
S032,12,D,0,Competitor_ProjectBased,3.5,Exams
S032,12,None,1,,,
S032,13,A,0,Traditional_Lecture,2.5,Projects
S032,13,B,1,Competitor_HybridOnline,8.0,Exams
S032,13,C,0,Competitor_HybridOnline,2.5,CaseStudies
S032,13,D,0,Competitor_HybridOnline,8.0,Projects
S032,13,None,0,,,
S032,14,A,0,Competitor_HybridOnline,8.0,CaseStudies
S032,14,B,1,Competitor_FlippedClassroom,2.5,CaseStudies
S032,14,C,0,Traditional_Lecture,6.5,Mixed
S032,14,D,0,Competitor_ProjectBased,3.5,Mixed
S032,14,None,0,,,
S032,15,A,0,Competitor_HybridOnline,2.5,Projects
S032,15,B,1,Competitor_FlippedClassroom,2.5,Exams
S032,15,C,0,Competitor_FlippedClassroom,5.5,Exams
S032,15,D,0,Traditional_Lecture,8.0,Projects
S032,15,None,0,,,
S032,16,A,1,Traditional_Lecture,2.5,Exams
S032,16,B,0,Competitor_FlippedClassroom,5.5,Projects
S032,16,C,0,Competitor_ProjectBased,2.5,Mixed
S032,16,D,0,Competitor_ProjectBased,6.5,Projects
S032,16,None,0,,,
S032,17,A,0,Competitor_ProjectBased,3.5,CaseStudies
S032,17,B,0,Competitor_HybridOnline,8.0,Exams
S032,17,C,1,Traditional_Lecture,2.5,Mixed
S032,17,D,0,Competitor_FlippedClassroom,5.5,Mixed
S032,17,None,0,,,
S032,18,A,0,Competitor_FlippedClassroom,5.5,Mixed
S032,18,B,0,Competitor_ProjectBased,6.5,Mixed
S032,18,C,0,Competitor_FlippedClassroom,6.5,Mixed
S032,18,D,1,Competitor_ProjectBased,8.0,Exams
S032,18,None,0,,,
S032,19,A,0,Traditional_Lecture,4.5,CaseStudies
S032,19,B,0,Competitor_HybridOnline,4.5,Exams
S032,19,C,1,Competitor_FlippedClassroom,3.5,Projects
S032,19,D,0,Competitor_ProjectBased,8.0,Projects
S032,19,None,0,,,
S032,20,A,1,Traditional_Lecture,4.5,Projects
S032,20,B,0,Traditional_Lecture,3.5,CaseStudies
S032,20,C,0,Competitor_HybridOnline,2.5,Exams
S032,20,D,0,Competitor_HybridOnline,2.5,Mixed
S032,20,None,0,,,
S032,21,A,0,Competitor_ProjectBased,6.5,CaseStudies
S032,21,B,0,Competitor_ProjectBased,2.5,Exams
S032,21,C,0,Competitor_ProjectBased,6.5,CaseStudies
S032,21,D,1,Competitor_HybridOnline,2.5,CaseStudies
S032,21,None,0,,,
S032,22,A,0,Competitor_HybridOnline,5.5,Exams
S032,22,B,1,Competitor_FlippedClassroom,3.5,CaseStudies
S032,22,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S032,22,D,0,Traditional_Lecture,8.0,Mixed
S032,22,None,0,,,
S032,23,A,0,Traditional_Lecture,6.5,Mixed
S032,23,B,0,Traditional_Lecture,6.5,Mixed
S032,23,C,1,Competitor_ProjectBased,6.5,Projects
S032,23,D,0,Traditional_Lecture,4.5,CaseStudies
S032,23,None,0,,,
S032,24,A,0,Competitor_HybridOnline,8.0,Exams
S032,24,B,0,Traditional_Lecture,6.5,CaseStudies
S032,24,C,0,Competitor_ProjectBased,6.5,CaseStudies
S032,24,D,0,Competitor_HybridOnline,6.5,Mixed
S032,24,None,1,,,
S032,25,A,0,Competitor_FlippedClassroom,5.5,CaseStudies
S032,25,B,0,Competitor_FlippedClassroom,3.5,Exams
S032,25,C,0,Competitor_ProjectBased,8.0,Mixed
S032,25,D,1,Traditional_Lecture,3.5,Mixed
S032,25,None,0,,,
S032,26,A,1,Competitor_ProjectBased,6.5,CaseStudies
S032,26,B,0,Traditional_Lecture,6.5,Mixed
S032,26,C,0,Competitor_ProjectBased,4.5,Mixed
S032,26,D,0,Traditional_Lecture,2.5,Mixed
S032,26,None,0,,,
S032,27,A,1,Competitor_ProjectBased,4.5,Projects
S032,27,B,0,Competitor_HybridOnline,5.5,Exams
S032,27,C,0,Competitor_HybridOnline,2.5,CaseStudies
S032,27,D,0,Traditional_Lecture,4.5,CaseStudies
S032,27,None,0,,,
S032,28,A,0,Competitor_FlippedClassroom,5.5,Exams
S032,28,B,1,Traditional_Lecture,4.5,Mixed
S032,28,C,0,Traditional_Lecture,5.5,Projects
S032,28,D,0,Competitor_ProjectBased,4.5,Mixed
S032,28,None,0,,,
S032,29,A,0,Competitor_HybridOnline,3.5,Projects
S032,29,B,1,Competitor_FlippedClassroom,3.5,Exams
S032,29,C,0,Competitor_FlippedClassroom,2.5,Exams
S032,29,D,0,Competitor_FlippedClassroom,8.0,CaseStudies
S032,29,None,0,,,
S032,30,A,0,Competitor_ProjectBased,2.5,Projects
S032,30,B,0,Traditional_Lecture,8.0,Mixed
S032,30,C,1,Competitor_ProjectBased,2.5,Mixed
S032,30,D,0,Traditional_Lecture,6.5,Projects
S032,30,None,0,,,
S033,1,A,0,Competitor_ProjectBased,2.5,Exams
S033,1,B,0,Competitor_HybridOnline,2.5,Exams
S033,1,C,0,Competitor_FlippedClassroom,3.5,Mixed
S033,1,D,0,Competitor_ProjectBased,8.0,CaseStudies
S033,1,None,1,,,
S033,2,A,0,Traditional_Lecture,8.0,CaseStudies
S033,2,B,1,Competitor_ProjectBased,3.5,Exams
S033,2,C,0,Competitor_ProjectBased,6.5,Mixed
S033,2,D,0,Competitor_ProjectBased,5.5,Mixed
S033,2,None,0,,,
S033,3,A,0,Competitor_HybridOnline,4.5,Exams
S033,3,B,0,Competitor_FlippedClassroom,4.5,Exams
S033,3,C,0,Competitor_ProjectBased,3.5,Exams
S033,3,D,0,Traditional_Lecture,6.5,Projects
S033,3,None,1,,,
S033,4,A,0,Competitor_ProjectBased,6.5,Mixed
S033,4,B,1,Competitor_FlippedClassroom,5.5,Exams
S033,4,C,0,Competitor_FlippedClassroom,5.5,Exams
S033,4,D,0,Traditional_Lecture,3.5,CaseStudies
S033,4,None,0,,,
S033,5,A,0,Traditional_Lecture,6.5,Exams
S033,5,B,0,Competitor_HybridOnline,8.0,CaseStudies
S033,5,C,0,Competitor_ProjectBased,4.5,Projects
S033,5,D,1,Competitor_ProjectBased,3.5,Mixed
S033,5,None,0,,,
S033,6,A,0,Competitor_FlippedClassroom,4.5,Projects
S033,6,B,0,Competitor_HybridOnline,4.5,Exams
S033,6,C,0,Competitor_FlippedClassroom,5.5,CaseStudies
S033,6,D,1,Competitor_ProjectBased,2.5,Mixed
S033,6,None,0,,,
S033,7,A,0,Traditional_Lecture,4.5,CaseStudies
S033,7,B,0,Competitor_FlippedClassroom,5.5,CaseStudies
S033,7,C,1,Competitor_FlippedClassroom,6.5,Projects
S033,7,D,0,Competitor_FlippedClassroom,5.5,Projects
S033,7,None,0,,,
S033,8,A,0,Competitor_ProjectBased,4.5,Mixed
S033,8,B,0,Competitor_ProjectBased,2.5,Exams
S033,8,C,1,Competitor_HybridOnline,5.5,Projects
S033,8,D,0,Competitor_HybridOnline,8.0,Projects
S033,8,None,0,,,
S033,9,A,0,Competitor_FlippedClassroom,5.5,Exams
S033,9,B,0,Competitor_FlippedClassroom,2.5,CaseStudies
S033,9,C,0,Competitor_ProjectBased,6.5,CaseStudies
S033,9,D,1,Traditional_Lecture,3.5,Exams
S033,9,None,0,,,
S033,10,A,0,Competitor_HybridOnline,2.5,Projects
S033,10,B,0,Traditional_Lecture,3.5,CaseStudies
S033,10,C,1,Competitor_HybridOnline,4.5,Projects
S033,10,D,0,Competitor_HybridOnline,8.0,Projects
S033,10,None,0,,,
S033,11,A,0,Competitor_ProjectBased,2.5,Mixed
S033,11,B,0,Competitor_ProjectBased,6.5,Exams
S033,11,C,1,Traditional_Lecture,2.5,Mixed
S033,11,D,0,Competitor_HybridOnline,5.5,CaseStudies
S033,11,None,0,,,
S033,12,A,0,Competitor_HybridOnline,4.5,CaseStudies
S033,12,B,1,Competitor_FlippedClassroom,8.0,Projects
S033,12,C,0,Traditional_Lecture,3.5,Exams
S033,12,D,0,Competitor_ProjectBased,8.0,CaseStudies
S033,12,None,0,,,
S033,13,A,1,Competitor_HybridOnline,4.5,CaseStudies
S033,13,B,0,Competitor_FlippedClassroom,6.5,Mixed
S033,13,C,0,Traditional_Lecture,3.5,Mixed
S033,13,D,0,Competitor_HybridOnline,4.5,Exams
S033,13,None,0,,,
S033,14,A,0,Competitor_HybridOnline,4.5,Mixed
S033,14,B,0,Competitor_HybridOnline,4.5,Projects
S033,14,C,1,Competitor_FlippedClassroom,2.5,Projects
S033,14,D,0,Competitor_HybridOnline,6.5,Mixed
S033,14,None,0,,,
S033,15,A,0,Competitor_ProjectBased,2.5,Mixed
S033,15,B,0,Competitor_ProjectBased,3.5,Exams
S033,15,C,0,Competitor_ProjectBased,4.5,CaseStudies
S033,15,D,1,Competitor_HybridOnline,3.5,Projects
S033,15,None,0,,,
S033,16,A,0,Competitor_ProjectBased,4.5,Exams
S033,16,B,0,Competitor_FlippedClassroom,8.0,Mixed
S033,16,C,1,Competitor_FlippedClassroom,2.5,Projects
S033,16,D,0,Competitor_FlippedClassroom,2.5,Exams
S033,16,None,0,,,
S033,17,A,0,Competitor_FlippedClassroom,2.5,CaseStudies
S033,17,B,0,Traditional_Lecture,4.5,Projects
S033,17,C,1,Competitor_ProjectBased,6.5,CaseStudies
S033,17,D,0,Competitor_HybridOnline,6.5,Projects
S033,17,None,0,,,
S033,18,A,0,Competitor_HybridOnline,4.5,Exams
S033,18,B,0,Traditional_Lecture,5.5,CaseStudies
S033,18,C,1,Competitor_HybridOnline,4.5,Exams
S033,18,D,0,Competitor_FlippedClassroom,4.5,Exams
S033,18,None,0,,,
S033,19,A,0,Competitor_ProjectBased,2.5,Projects
S033,19,B,1,Traditional_Lecture,4.5,Projects
S033,19,C,0,Competitor_ProjectBased,4.5,CaseStudies
S033,19,D,0,Traditional_Lecture,8.0,Mixed
S033,19,None,0,,,
S033,20,A,0,Traditional_Lecture,5.5,Exams
S033,20,B,0,Competitor_ProjectBased,3.5,Exams
S033,20,C,0,Traditional_Lecture,3.5,Projects
S033,20,D,1,Competitor_HybridOnline,3.5,Projects
S033,20,None,0,,,
S033,21,A,0,Competitor_ProjectBased,5.5,Projects
S033,21,B,0,Competitor_HybridOnline,3.5,CaseStudies
S033,21,C,0,Competitor_ProjectBased,3.5,Projects
S033,21,D,0,Traditional_Lecture,6.5,Projects
S033,21,None,1,,,
S033,22,A,0,Traditional_Lecture,5.5,Exams
S033,22,B,0,Competitor_HybridOnline,6.5,Projects
S033,22,C,1,Competitor_FlippedClassroom,2.5,CaseStudies
S033,22,D,0,Competitor_ProjectBased,6.5,CaseStudies
S033,22,None,0,,,
S033,23,A,0,Competitor_FlippedClassroom,8.0,Mixed
S033,23,B,0,Competitor_HybridOnline,6.5,Projects
S033,23,C,0,Competitor_ProjectBased,3.5,Mixed
S033,23,D,1,Competitor_HybridOnline,5.5,CaseStudies
S033,23,None,0,,,
S033,24,A,0,Competitor_ProjectBased,6.5,CaseStudies
S033,24,B,0,Competitor_ProjectBased,2.5,Projects
S033,24,C,1,Traditional_Lecture,4.5,CaseStudies
S033,24,D,0,Competitor_HybridOnline,4.5,Projects
S033,24,None,0,,,
S033,25,A,0,Competitor_HybridOnline,2.5,Projects
S033,25,B,0,Competitor_HybridOnline,4.5,Exams
S033,25,C,1,Competitor_ProjectBased,8.0,CaseStudies
S033,25,D,0,Competitor_FlippedClassroom,5.5,CaseStudies
S033,25,None,0,,,
S033,26,A,0,Competitor_HybridOnline,8.0,Projects
S033,26,B,0,Traditional_Lecture,4.5,Mixed
S033,26,C,1,Competitor_FlippedClassroom,5.5,Exams
S033,26,D,0,Competitor_ProjectBased,4.5,Mixed
S033,26,None,0,,,
S033,27,A,0,Competitor_HybridOnline,5.5,CaseStudies
S033,27,B,0,Competitor_HybridOnline,5.5,Mixed
S033,27,C,0,Traditional_Lecture,4.5,CaseStudies
S033,27,D,0,Competitor_FlippedClassroom,4.5,Exams
S033,27,None,1,,,
S033,28,A,0,Competitor_ProjectBased,5.5,CaseStudies
S033,28,B,1,Competitor_FlippedClassroom,6.5,Projects
S033,28,C,0,Competitor_FlippedClassroom,8.0,Exams
S033,28,D,0,Competitor_ProjectBased,3.5,Exams
S033,28,None,0,,,
S033,29,A,0,Traditional_Lecture,5.5,Exams
S033,29,B,0,Competitor_ProjectBased,4.5,Exams
S033,29,C,0,Traditional_Lecture,6.5,Projects
S033,29,D,0,Competitor_ProjectBased,6.5,Projects
S033,29,None,1,,,
S033,30,A,0,Competitor_FlippedClassroom,6.5,CaseStudies
S033,30,B,1,Competitor_FlippedClassroom,4.5,Projects
S033,30,C,0,Competitor_ProjectBased,4.5,CaseStudies
S033,30,D,0,Competitor_FlippedClassroom,6.5,Projects
S033,30,None,0,,,
S034,1,A,0,Traditional_Lecture,2.5,Exams
S034,1,B,0,Traditional_Lecture,6.5,CaseStudies
S034,1,C,1,Competitor_HybridOnline,2.5,Projects
S034,1,D,0,Competitor_ProjectBased,4.5,Exams
S034,1,None,0,,,
S034,2,A,1,Competitor_FlippedClassroom,8.0,Projects
S034,2,B,0,Traditional_Lecture,4.5,Exams
S034,2,C,0,Competitor_HybridOnline,8.0,CaseStudies
S034,2,D,0,Competitor_FlippedClassroom,8.0,Mixed
S034,2,None,0,,,
S034,3,A,0,Traditional_Lecture,2.5,Exams
S034,3,B,0,Competitor_HybridOnline,2.5,Exams
S034,3,C,1,Competitor_FlippedClassroom,2.5,CaseStudies
S034,3,D,0,Competitor_FlippedClassroom,6.5,Mixed
S034,3,None,0,,,
S034,4,A,0,Competitor_ProjectBased,5.5,Exams
S034,4,B,1,Competitor_ProjectBased,4.5,CaseStudies
S034,4,C,0,Competitor_FlippedClassroom,2.5,Mixed
S034,4,D,0,Competitor_HybridOnline,5.5,Mixed
S034,4,None,0,,,
S034,5,A,0,Competitor_HybridOnline,2.5,Projects
S034,5,B,1,Competitor_HybridOnline,6.5,Mixed
S034,5,C,0,Competitor_HybridOnline,4.5,Projects
S034,5,D,0,Competitor_HybridOnline,2.5,CaseStudies
S034,5,None,0,,,
S034,6,A,0,Competitor_HybridOnline,4.5,Exams
S034,6,B,0,Competitor_HybridOnline,3.5,Exams
S034,6,C,1,Competitor_HybridOnline,3.5,CaseStudies
S034,6,D,0,Competitor_ProjectBased,5.5,Exams
S034,6,None,0,,,
S034,7,A,1,Competitor_ProjectBased,4.5,Projects
S034,7,B,0,Traditional_Lecture,2.5,Projects
S034,7,C,0,Competitor_FlippedClassroom,5.5,Projects
S034,7,D,0,Traditional_Lecture,3.5,CaseStudies
S034,7,None,0,,,
S034,8,A,0,Competitor_HybridOnline,6.5,Projects
S034,8,B,0,Traditional_Lecture,5.5,Mixed
S034,8,C,0,Competitor_HybridOnline,4.5,Mixed
S034,8,D,1,Competitor_FlippedClassroom,2.5,Mixed
S034,8,None,0,,,
S034,9,A,0,Competitor_HybridOnline,2.5,Mixed
S034,9,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S034,9,C,0,Competitor_HybridOnline,4.5,Projects
S034,9,D,1,Competitor_ProjectBased,5.5,CaseStudies
S034,9,None,0,,,
S034,10,A,0,Traditional_Lecture,2.5,CaseStudies
S034,10,B,1,Traditional_Lecture,5.5,Projects
S034,10,C,0,Traditional_Lecture,3.5,Exams
S034,10,D,0,Competitor_FlippedClassroom,3.5,CaseStudies
S034,10,None,0,,,
S034,11,A,0,Traditional_Lecture,2.5,CaseStudies
S034,11,B,0,Competitor_HybridOnline,3.5,CaseStudies
S034,11,C,0,Competitor_FlippedClassroom,8.0,CaseStudies
S034,11,D,1,Competitor_HybridOnline,2.5,Mixed
S034,11,None,0,,,
S034,12,A,0,Traditional_Lecture,5.5,Mixed
S034,12,B,1,Competitor_ProjectBased,6.5,Mixed
S034,12,C,0,Competitor_ProjectBased,6.5,Projects
S034,12,D,0,Competitor_FlippedClassroom,4.5,Projects
S034,12,None,0,,,
S034,13,A,1,Competitor_ProjectBased,6.5,Mixed
S034,13,B,0,Competitor_HybridOnline,5.5,Projects
S034,13,C,0,Competitor_ProjectBased,8.0,Projects
S034,13,D,0,Competitor_FlippedClassroom,6.5,CaseStudies
S034,13,None,0,,,
S034,14,A,0,Traditional_Lecture,4.5,CaseStudies
S034,14,B,0,Competitor_FlippedClassroom,3.5,CaseStudies
S034,14,C,1,Traditional_Lecture,2.5,Mixed
S034,14,D,0,Competitor_FlippedClassroom,3.5,Exams
S034,14,None,0,,,
S034,15,A,0,Competitor_HybridOnline,4.5,Exams
S034,15,B,1,Traditional_Lecture,6.5,CaseStudies
S034,15,C,0,Competitor_FlippedClassroom,2.5,Mixed
S034,15,D,0,Competitor_FlippedClassroom,4.5,Exams
S034,15,None,0,,,
S034,16,A,0,Competitor_FlippedClassroom,4.5,Mixed
S034,16,B,1,Competitor_HybridOnline,6.5,Mixed
S034,16,C,0,Competitor_ProjectBased,6.5,CaseStudies
S034,16,D,0,Competitor_ProjectBased,6.5,Projects
S034,16,None,0,,,
S034,17,A,0,Traditional_Lecture,6.5,Projects
S034,17,B,0,Traditional_Lecture,8.0,Projects
S034,17,C,1,Competitor_ProjectBased,3.5,Mixed
S034,17,D,0,Traditional_Lecture,3.5,CaseStudies
S034,17,None,0,,,
S034,18,A,1,Competitor_ProjectBased,6.5,Mixed
S034,18,B,0,Competitor_HybridOnline,3.5,Projects
S034,18,C,0,Traditional_Lecture,3.5,Projects
S034,18,D,0,Traditional_Lecture,6.5,Projects
S034,18,None,0,,,
S034,19,A,0,Competitor_FlippedClassroom,3.5,CaseStudies
S034,19,B,0,Traditional_Lecture,4.5,Exams
S034,19,C,0,Traditional_Lecture,3.5,CaseStudies
S034,19,D,1,Competitor_HybridOnline,8.0,CaseStudies
S034,19,None,0,,,
S034,20,A,0,Competitor_ProjectBased,4.5,Exams
S034,20,B,0,Competitor_FlippedClassroom,6.5,CaseStudies
S034,20,C,1,Competitor_HybridOnline,5.5,CaseStudies
S034,20,D,0,Competitor_ProjectBased,4.5,Mixed
S034,20,None,0,,,
S034,21,A,0,Traditional_Lecture,6.5,Projects
S034,21,B,0,Competitor_FlippedClassroom,8.0,Mixed
S034,21,C,1,Competitor_FlippedClassroom,5.5,CaseStudies
S034,21,D,0,Competitor_HybridOnline,8.0,Mixed
S034,21,None,0,,,
S034,22,A,0,Traditional_Lecture,6.5,CaseStudies
S034,22,B,0,Competitor_ProjectBased,3.5,Exams
S034,22,C,1,Competitor_ProjectBased,5.5,Mixed
S034,22,D,0,Competitor_HybridOnline,3.5,Projects
S034,22,None,0,,,
S034,23,A,0,Competitor_HybridOnline,4.5,Projects
S034,23,B,0,Traditional_Lecture,3.5,CaseStudies
S034,23,C,1,Competitor_ProjectBased,6.5,Projects
S034,23,D,0,Traditional_Lecture,6.5,Mixed
S034,23,None,0,,,
S034,24,A,1,Competitor_ProjectBased,2.5,Mixed
S034,24,B,0,Competitor_ProjectBased,6.5,Exams
S034,24,C,0,Competitor_ProjectBased,2.5,Mixed
S034,24,D,0,Competitor_HybridOnline,5.5,Exams
S034,24,None,0,,,
S034,25,A,1,Competitor_ProjectBased,4.5,Exams
S034,25,B,0,Traditional_Lecture,8.0,CaseStudies
S034,25,C,0,Competitor_HybridOnline,5.5,Projects
S034,25,D,0,Competitor_HybridOnline,8.0,Exams
S034,25,None,0,,,
S034,26,A,0,Traditional_Lecture,4.5,Exams
S034,26,B,0,Competitor_FlippedClassroom,8.0,Projects
S034,26,C,1,Competitor_FlippedClassroom,2.5,CaseStudies
S034,26,D,0,Traditional_Lecture,2.5,CaseStudies
S034,26,None,0,,,
S034,27,A,1,Traditional_Lecture,4.5,Exams
S034,27,B,0,Competitor_ProjectBased,3.5,Exams
S034,27,C,0,Competitor_ProjectBased,8.0,Mixed
S034,27,D,0,Competitor_FlippedClassroom,6.5,Mixed
S034,27,None,0,,,
S034,28,A,0,Traditional_Lecture,8.0,CaseStudies
S034,28,B,0,Competitor_HybridOnline,8.0,Exams
S034,28,C,0,Traditional_Lecture,3.5,Projects
S034,28,D,1,Competitor_ProjectBased,2.5,Projects
S034,28,None,0,,,
S034,29,A,0,Competitor_HybridOnline,2.5,Mixed
S034,29,B,0,Competitor_FlippedClassroom,8.0,CaseStudies
S034,29,C,1,Competitor_FlippedClassroom,8.0,Exams
S034,29,D,0,Competitor_ProjectBased,4.5,Mixed
S034,29,None,0,,,
S034,30,A,0,Traditional_Lecture,4.5,CaseStudies
S034,30,B,0,Traditional_Lecture,6.5,CaseStudies
S034,30,C,1,Traditional_Lecture,2.5,Exams
S034,30,D,0,Competitor_FlippedClassroom,8.0,Exams
S034,30,None,0,,,
S035,1,A,0,Competitor_FlippedClassroom,4.5,Exams
S035,1,B,1,Competitor_FlippedClassroom,2.5,Projects
S035,1,C,0,Competitor_ProjectBased,5.5,Exams
S035,1,D,0,Competitor_FlippedClassroom,4.5,Projects
S035,1,None,0,,,
S035,2,A,0,Competitor_FlippedClassroom,4.5,Exams
S035,2,B,0,Competitor_HybridOnline,8.0,Mixed
S035,2,C,0,Competitor_FlippedClassroom,4.5,Projects
S035,2,D,0,Competitor_ProjectBased,5.5,Projects
S035,2,None,1,,,
S035,3,A,1,Competitor_FlippedClassroom,4.5,Projects
S035,3,B,0,Competitor_FlippedClassroom,4.5,Mixed
S035,3,C,0,Competitor_HybridOnline,4.5,Exams
S035,3,D,0,Competitor_HybridOnline,4.5,Mixed
S035,3,None,0,,,
S035,4,A,0,Competitor_ProjectBased,8.0,CaseStudies
S035,4,B,1,Competitor_FlippedClassroom,2.5,CaseStudies
S035,4,C,0,Competitor_FlippedClassroom,6.5,Projects
S035,4,D,0,Competitor_HybridOnline,4.5,Mixed
S035,4,None,0,,,
S035,5,A,0,Competitor_FlippedClassroom,4.5,Mixed
S035,5,B,0,Traditional_Lecture,6.5,Projects
S035,5,C,0,Competitor_ProjectBased,3.5,CaseStudies
S035,5,D,1,Competitor_ProjectBased,2.5,Exams
S035,5,None,0,,,
S035,6,A,0,Competitor_FlippedClassroom,5.5,Projects
S035,6,B,1,Competitor_HybridOnline,6.5,Mixed
S035,6,C,0,Competitor_ProjectBased,6.5,CaseStudies
S035,6,D,0,Traditional_Lecture,4.5,Exams
S035,6,None,0,,,
S035,7,A,0,Competitor_ProjectBased,2.5,Projects
S035,7,B,1,Competitor_HybridOnline,5.5,Mixed
S035,7,C,0,Competitor_ProjectBased,8.0,Exams
S035,7,D,0,Competitor_FlippedClassroom,4.5,Mixed
S035,7,None,0,,,
S035,8,A,0,Competitor_FlippedClassroom,5.5,Projects
S035,8,B,0,Traditional_Lecture,5.5,CaseStudies
S035,8,C,0,Competitor_HybridOnline,8.0,CaseStudies
S035,8,D,1,Competitor_HybridOnline,3.5,Mixed
S035,8,None,0,,,
S035,9,A,0,Competitor_ProjectBased,6.5,Mixed
S035,9,B,1,Competitor_HybridOnline,8.0,CaseStudies
S035,9,C,0,Competitor_ProjectBased,2.5,Projects
S035,9,D,0,Traditional_Lecture,5.5,CaseStudies
S035,9,None,0,,,
S035,10,A,0,Competitor_ProjectBased,6.5,CaseStudies
S035,10,B,0,Traditional_Lecture,3.5,Projects
S035,10,C,1,Competitor_ProjectBased,6.5,Projects
S035,10,D,0,Competitor_FlippedClassroom,3.5,Mixed
S035,10,None,0,,,
S035,11,A,0,Traditional_Lecture,2.5,Mixed
S035,11,B,0,Competitor_FlippedClassroom,4.5,CaseStudies
S035,11,C,1,Competitor_HybridOnline,3.5,CaseStudies
S035,11,D,0,Traditional_Lecture,8.0,Projects
S035,11,None,0,,,
S035,12,A,0,Competitor_FlippedClassroom,3.5,Mixed
S035,12,B,0,Competitor_ProjectBased,2.5,Projects
S035,12,C,1,Competitor_FlippedClassroom,3.5,CaseStudies
S035,12,D,0,Traditional_Lecture,8.0,Projects
S035,12,None,0,,,
S035,13,A,0,Competitor_FlippedClassroom,8.0,Mixed
S035,13,B,0,Traditional_Lecture,5.5,Projects
S035,13,C,0,Competitor_ProjectBased,2.5,CaseStudies
S035,13,D,1,Competitor_HybridOnline,8.0,Projects
S035,13,None,0,,,
S035,14,A,0,Competitor_HybridOnline,8.0,CaseStudies
S035,14,B,0,Competitor_HybridOnline,8.0,Projects
S035,14,C,0,Traditional_Lecture,5.5,Projects
S035,14,D,0,Competitor_ProjectBased,3.5,CaseStudies
S035,14,None,1,,,
S035,15,A,1,Competitor_ProjectBased,4.5,CaseStudies
S035,15,B,0,Competitor_HybridOnline,6.5,Exams
S035,15,C,0,Competitor_ProjectBased,5.5,Exams
S035,15,D,0,Competitor_FlippedClassroom,6.5,Projects
S035,15,None,0,,,
S035,16,A,1,Competitor_FlippedClassroom,4.5,Mixed
S035,16,B,0,Competitor_ProjectBased,6.5,Exams
S035,16,C,0,Competitor_HybridOnline,2.5,Projects
S035,16,D,0,Competitor_FlippedClassroom,5.5,Projects
S035,16,None,0,,,
S035,17,A,0,Traditional_Lecture,3.5,Mixed
S035,17,B,0,Competitor_HybridOnline,2.5,Mixed
