respondent_id,task_id,alternative_id,chosen,Music Library,Audio Quality,Podcast Access,Social Features,Price Tier
97,5,1,1,100M+ songs,Lossless,Limited,Shared Playlists,$11.99/mo
97,5,2,0,80M songs,High-Fi,None,Shared Playlists,$11.99/mo
97,5,3,0,50M songs,Standard,None,Shared Playlists,$5.99/mo
97,6,1,0,80M songs,Standard,Full Library,None,Free w/ Ads
97,6,2,1,50M songs,Standard,None,Live Listening,Free w/ Ads
97,6,3,0,50M songs,High-Fi,None,None,Free w/ Ads
97,7,1,0,80M songs,Standard,Limited,Live Listening,$5.99/mo
97,7,2,0,50M songs,High-Fi,Full Library,Live Listening,$11.99/mo
97,7,3,1,80M songs,High-Fi,Full Library,None,Free w/ Ads
97,8,1,0,50M songs,High-Fi,None,Live Listening,$5.99/mo
97,8,2,0,50M songs,Standard,Limited,Shared Playlists,Free w/ Ads
97,8,3,1,100M+ songs,Lossless,Limited,Shared Playlists,$11.99/mo
98,1,1,0,50M songs,High-Fi,Full Library,Live Listening,$5.99/mo
98,1,2,0,50M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
98,1,3,1,80M songs,High-Fi,Limited,None,$5.99/mo
98,2,1,0,100M+ songs,Standard,None,Shared Playlists,$5.99/mo
98,2,2,1,100M+ songs,Standard,Limited,None,Free w/ Ads
98,2,3,0,100M+ songs,High-Fi,Limited,Shared Playlists,$11.99/mo
98,3,1,1,80M songs,High-Fi,Limited,None,$11.99/mo
98,3,2,0,100M+ songs,High-Fi,None,Live Listening,$5.99/mo
98,3,3,0,50M songs,Lossless,None,Shared Playlists,Free w/ Ads
98,4,1,0,50M songs,High-Fi,None,None,$5.99/mo
98,4,2,0,80M songs,High-Fi,Full Library,Live Listening,$11.99/mo
98,4,3,1,80M songs,Lossless,Full Library,Live Listening,$11.99/mo
98,5,1,0,50M songs,High-Fi,Limited,Shared Playlists,$5.99/mo
98,5,2,0,100M+ songs,Standard,Limited,Shared Playlists,$5.99/mo
98,5,3,1,100M+ songs,High-Fi,Limited,None,$11.99/mo
98,6,1,0,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
98,6,2,1,100M+ songs,Standard,Limited,Shared Playlists,Free w/ Ads
98,6,3,0,50M songs,High-Fi,None,Live Listening,Free w/ Ads
98,7,1,1,80M songs,High-Fi,Full Library,None,$5.99/mo
98,7,2,0,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
98,7,3,0,50M songs,Standard,None,None,Free w/ Ads
98,8,1,0,80M songs,Lossless,None,None,Free w/ Ads
98,8,2,1,80M songs,High-Fi,None,Live Listening,$11.99/mo
98,8,3,0,50M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
99,1,1,0,80M songs,Lossless,Full Library,Shared Playlists,$11.99/mo
99,1,2,1,100M+ songs,Lossless,Full Library,None,$5.99/mo
99,1,3,0,80M songs,Standard,Limited,Live Listening,$5.99/mo
99,2,1,0,50M songs,Standard,Full Library,None,$5.99/mo
99,2,2,1,50M songs,High-Fi,None,Live Listening,$5.99/mo
99,2,3,0,50M songs,Standard,None,None,$5.99/mo
99,3,1,0,50M songs,High-Fi,Limited,Live Listening,Free w/ Ads
99,3,2,0,100M+ songs,Lossless,Limited,Shared Playlists,$11.99/mo
99,3,3,1,100M+ songs,Lossless,Limited,Shared Playlists,Free w/ Ads
99,4,1,0,80M songs,Lossless,Limited,None,Free w/ Ads
99,4,2,1,80M songs,Standard,None,Live Listening,$5.99/mo
99,4,3,0,50M songs,Lossless,None,Shared Playlists,$5.99/mo
99,5,1,1,100M+ songs,Lossless,None,Shared Playlists,$11.99/mo
99,5,2,0,80M songs,Standard,Limited,Shared Playlists,$11.99/mo
99,5,3,0,80M songs,High-Fi,Full Library,Shared Playlists,Free w/ Ads
99,6,1,0,80M songs,Lossless,Limited,None,$5.99/mo
99,6,2,1,80M songs,Lossless,Full Library,None,Free w/ Ads
99,6,3,0,50M songs,Standard,Limited,None,$11.99/mo
99,7,1,0,100M+ songs,High-Fi,None,Live Listening,$11.99/mo
99,7,2,0,80M songs,High-Fi,Limited,Live Listening,$11.99/mo
99,7,3,1,100M+ songs,Standard,None,Shared Playlists,$11.99/mo
99,8,1,0,50M songs,Lossless,None,Shared Playlists,$11.99/mo
99,8,2,0,100M+ songs,Lossless,None,Shared Playlists,Free w/ Ads
99,8,3,1,100M+ songs,High-Fi,None,Live Listening,Free w/ Ads
100,1,1,0,50M songs,Lossless,Full Library,Live Listening,$11.99/mo
100,1,2,0,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
100,1,3,1,100M+ songs,High-Fi,Limited,Live Listening,$5.99/mo
100,2,1,1,80M songs,High-Fi,Full Library,None,$5.99/mo
100,2,2,0,80M songs,High-Fi,None,None,$11.99/mo
100,2,3,0,100M+ songs,Standard,None,Shared Playlists,$11.99/mo
100,3,1,1,50M songs,Standard,None,None,Free w/ Ads
100,3,2,0,100M+ songs,High-Fi,None,None,$11.99/mo
100,3,3,0,80M songs,Standard,None,Shared Playlists,$11.99/mo
100,4,1,0,80M songs,Lossless,Limited,None,$5.99/mo
100,4,2,0,50M songs,Standard,Full Library,Live Listening,Free w/ Ads
100,4,3,1,100M+ songs,Standard,Full Library,Live Listening,$5.99/mo
100,5,1,0,50M songs,High-Fi,Full Library,Live Listening,$11.99/mo
100,5,2,0,50M songs,High-Fi,Full Library,Live Listening,$11.99/mo
100,5,3,1,50M songs,Lossless,None,None,$5.99/mo
100,6,1,0,50M songs,Standard,None,None,$11.99/mo
100,6,2,0,100M+ songs,High-Fi,Full Library,Live Listening,$5.99/mo
100,6,3,1,80M songs,Standard,Limited,Live Listening,Free w/ Ads
100,7,1,0,100M+ songs,Standard,Limited,None,$11.99/mo
100,7,2,0,100M+ songs,High-Fi,Limited,None,$11.99/mo
100,7,3,1,80M songs,High-Fi,Full Library,None,Free w/ Ads
100,8,1,1,50M songs,Standard,Limited,None,$11.99/mo
100,8,2,0,80M songs,Lossless,Full Library,Live Listening,Free w/ Ads
100,8,3,0,100M+ songs,Standard,Full Library,Shared Playlists,$5.99/mo
